area_Id,Post Office Name,ÊPincode,Districts Name,City Name,State
411,Bharathipuram,Ê600044,Chennai,Chennai,Tamil Nadu
412,Chromepet,Ê600044,Chennai,Chennai,Tamil Nadu
413,Negelkeni,Ê600044,Chennai,Chennai,Tamil Nadu
414,Radhanagar,Ê600044,Chennai,Chennai,Tamil Nadu
415,Tambaram H O,Ê600045,Chennai,Tambaram ,Tamil Nadu
416,Tambaram West,Ê600045,Chennai,Tambaram ,Tamil Nadu
417,Ground Training School,Ê600046,Chennai,Chennai,Tamil Nadu
418,Tambaram I A F,Ê600046,Chennai,Tambaram ,Tamil Nadu
419,Tambaram Sanitorium,Ê600047,Chennai,Tambaram ,Tamil Nadu
420,Vandalur,Ê600048,Chennai,Vandalur,Tamil Nadu
421,Tirumangalam Road,Ê600049,Chennai,Chennai,Tamil Nadu
422,Villivakkam,Ê600049,Chennai,Chennai,Tamil Nadu
423,Villivakkam North,Ê600049,Chennai,Chennai,Tamil Nadu
424,Villivakkam South,Ê600049,Chennai,Chennai,Tamil Nadu
425,Mannurpettai,Ê600050,Chennai,Chennai,Tamil Nadu
426,Padi,Ê600050,Vellore,Vellore,Tamil Nadu
427,Padi South,Ê600050,Chennai,Chennai,Tamil Nadu
428,Madhavaram Milk Colony,Ê600051,Chennai,Chennai,Tamil Nadu
429,Padianallur,Ê600052,Chennai,Padianallur,Tamil Nadu
430,Red Hills,Ê600052,Chennai,Chennai,Tamil Nadu
431,Red Hills Bazaar,Ê600052,Chennai,Chennai,Tamil Nadu
432,Regional Engg College,Ê600052,Chennai,Chennai,Tamil Nadu
433,Ambattur Bazaar,Ê600053,Chennai,Chennai,Tamil Nadu
434,Ambattur H O,Ê600053,Chennai,Chennai,Tamil Nadu
435,Ambattur West,Ê600053,Chennai,Chennai,Tamil Nadu
436,Mednambedu,Ê600053,Chennai,Chennai,Tamil Nadu
437,Orgadam,Ê600053,Chennai,Chennai,Tamil Nadu
438,Prithivipakkam,Ê600053,Chennai,Chennai,Tamil Nadu
439,Vijayalakshmipuram,Ê600053,Chennai,Chennai,Tamil Nadu
440,Avadi,Ê600054,Chennai,Avadi,Tamil Nadu
441,Avadi Camp H O,Ê600054,Chennai,Avadi,Tamil Nadu
442,Central Vehicle Research,Ê600054,Chennai,Avadi,Tamil Nadu
443,Avadi Air Force Quarters,Ê600055,Chennai,Avadi,Tamil Nadu
444,Avadi Iaf,Ê600055,Chennai,Avadi,Tamil Nadu
445,Central Vehicle Depot,Ê600055,Chennai,Chennai,Tamil Nadu
446,Poonamallee,Ê600056,Chennai,Poonamallee,Tamil Nadu
447,Poonamallee East,Ê600056,Chennai,Poonamallee,Tamil Nadu
448,Ennur R S,Ê600057,Chennai,Chennai,Tamil Nadu
449,Ennur Thermal Station,Ê600057,Chennai,Chennai,Tamil Nadu
450,Ernavur,Ê600057,Chennai,Chennai,Tamil Nadu
451,Ambattur Industrial Estat,Ê600058,Chennai,Chennai,Tamil Nadu
452,Christian College,Ê600059,Chennai,Chennai,Tamil Nadu
453,Ganapathipuram,Ê600059,Chennai,Ganapathipuram,Tamil Nadu
454,Lic Colony Tambaram,Ê600059,Chennai,Chennai,Tamil Nadu
455,Railway Colony,Ê600059,Chennai,Chennai,Tamil Nadu
456,Tambaram East,Ê600059,Chennai,Chennai,Tamil Nadu
457,Madhavaram,Ê600060,Chennai,Chennai,Tamil Nadu
458,Madhavaram East,Ê600060,Chennai,Chennai,Tamil Nadu
459,Moolakadai,Ê600060,Chennai,Chennai,Tamil Nadu
460,Pozhal,Ê600060,Chennai,Chennai,Tamil Nadu
461,Naganallur,Ê600061,Chennai,Chennai,Tamil Nadu
462,Naganallur South,Ê600061,Chennai,Chennai,Tamil Nadu
463,Nanganallur Bazaar,Ê600061,Chennai,Chennai,Tamil Nadu
464,Palvanthangal,Ê600061,Chennai,Chennai,Tamil Nadu
465,Thillaiganganagar,Ê600061,Chennai,Chennai,Tamil Nadu
466,Sathyamurthinagar,Ê600062,Chennai,Chennai,Tamil Nadu
467,Srinivasanagar,Ê600063,Chennai,Chennai,Tamil Nadu
468,Chitlapakkam,Ê600064,Chennai,Chitlapakkam,Tamil Nadu
469,Crp Camp,Ê600065,Chennai,Chennai,Tamil Nadu
470,Kadirvedu,Ê600066,Chennai,Chennai,Tamil Nadu
471,Kaladipet,Ê600066,Chennai,Chennai,Tamil Nadu
472,Solavaram,Ê600067,Chennai,Chennai,Tamil Nadu
473,Manali Madras,Ê600068,Chennai,Manali,Tamil Nadu
474,Kunnathur Kanchipuram,Ê600069,Chennai,Chennai,Tamil Nadu
475,Anakaputhur,Ê600070,Chennai,Anakaputhur,Tamil Nadu
476,Kamarajanagar,Ê600071,Chennai,Chennai,Tamil Nadu
477,Pattabiram,Ê600072,Chennai,Chennai,Tamil Nadu
478,Pattabiram East,Ê600072,Chennai,Chennai,Tamil Nadu
479,Thandarai,Ê600072,Chennai,Chennai,Tamil Nadu
480,Selaiyur,Ê600073,Chennai,Chennai,Tamil Nadu
481,Polichalur,Ê600074,Chennai,Polichalur,Tamil Nadu
482,Sithathur,Ê600074,Chennai,Chennai,Tamil Nadu
483,Pammal,Ê600075,Chennai,Pammal,Tamil Nadu
484,Korattur R S,Ê600076,Chennai,Chennai,Tamil Nadu
485,Tiruverkadu,Ê600077,Chennai,Tiruverkadu,Tamil Nadu
486,K K Nagar,Ê600078,Chennai,Chennai,Tamil Nadu
487,Kalignar Karunanidhinagar,Ê600078,Chennai,Chennai,Tamil Nadu
488,Kalinga Colony,Ê600078,Chennai,Chennai,Tamil Nadu
489,Bullion Market,Ê600079,Chennai,Chennai,Tamil Nadu
490,Sowcarpet,Ê600079,Chennai,Chennai,Tamil Nadu
491,Korattur,Ê600080,Viluppuram,Viluppuram,Tamil Nadu
492,Mpt Staff Colony,Ê600081,Chennai,Chennai,Tamil Nadu
493,Tondikarpet,Ê600081,Chennai,Chennai,Tamil Nadu
494,Agaram,Ê600082,Chennai,Chennai,Tamil Nadu
495,Jawahar Nagar,Ê600082,Chennai,Chennai,Tamil Nadu
496,Rajah Thottam,Ê600082,Chennai,Chennai,Tamil Nadu
497,Ashok Nagar,Ê600083,Chennai,Chennai,Tamil Nadu
498,Flowers Road,Ê600084,Chennai,Chennai,Tamil Nadu
499,Gaugadeeswaran Koil,Ê600084,Chennai,Chennai,Tamil Nadu
500,Purasawakkam,Ê600084,Chennai,Chennai,Tamil Nadu
501,Kottur Gram,Ê600085,Chennai,Chennai,Tamil Nadu
502,Kottur Madras,Ê600085,Chennai,Chennai,Tamil Nadu
503,Gopalapuram,Ê600086,Chennai,Chennai,Tamil Nadu
504,Alwar Tirunagar,Ê600087,Chennai,Chennai,Tamil Nadu
505,Adambakkam,Ê600088,Chennai,Chennai,Tamil Nadu
506,Ganesh Nagar,Ê600088,Chennai,Chennai,Tamil Nadu
507,Kudlyiruppur,Ê600089,Chennai,Chennai,Tamil Nadu
508,Besant Nagar,Ê600090,Chennai,Chennai,Tamil Nadu
509,Besantnagat South,Ê600090,Chennai,Chennai,Tamil Nadu
510,Madipakkam,Ê600091,Chennai,Chennai,Tamil Nadu
511,Virugambakkam,Ê600092,Chennai,Chennai,Tamil Nadu
512,Virugambakkam Bazar,Ê600092,Chennai,Chennai,Tamil Nadu
513,Virugambakkam North,Ê600092,Chennai,Chennai,Tamil Nadu
514,Saligramam,Ê600093,Tiruvallur,Tiruvallur,Tamil Nadu
515,Saligramam South,Ê600093,Chennai,Chennai,Tamil Nadu
516,Choolaimedu,Ê600094,Chennai,Chennai,Tamil Nadu
517,Choolaimedu Mdo,Ê600094,Chennai,Chennai,Tamil Nadu
518,Jaffarkhanpet,Ê600095,Chennai,Chennai,Tamil Nadu
519,Perungudi,Ê600096,Chennai,Perungudi,Tamil Nadu
520,Defence Officers Colony,Ê600097,Chennai,Chennai,Tamil Nadu
521,Ekkaduthangal,Ê600097,Chennai,Chennai,Tamil Nadu
522,Sidco Estate,Ê600098,Chennai,Chennai,Tamil Nadu
523,Kolathur-Cpt,Ê600099,Chennai,Kolathur,Tamil Nadu
524,Annanagar Western Extn,Ê600101,Chennai,Chennai,Tamil Nadu
525,Annanagar East,Ê600102,Chennai,Chennai,Tamil Nadu
526,Manali New Town,Ê600103,Tiruvallur,Manali ,Tamil Nadu
527,High Court Buildings,Ê600104,Chennai,Chennai,Tamil Nadu
528,C-In-C Road,Ê600105,Chennai,Chennai,Tamil Nadu
529,Arumbakkam,Ê600106,Tiruvallur,Tiruvallur,Tamil Nadu
530,D G Vaishnav College,Ê600106,Tiruvallur,Tiruvallur,Tamil Nadu
531,Koyambedu,Ê600107,Chennai,Chennai,Tamil Nadu
532,Broadway,Ê600108,Chennai,Chennai,Tamil Nadu
533,Railway Car Shed Complex,Ê600109,Tiruvallur,Tiruvallur,Tamil Nadu
534,Ponniammanmedu,Ê600110,Chennai,Chennai,Tamil Nadu
535,Sri Ayyappanagar,Ê600111,Chennai,Chennai,Tamil Nadu
536,Ashtabujam Road,Ê600112,Chennai,Chennai,Tamil Nadu
537,Choolai,Ê600112,Chennai,Chennai,Tamil Nadu
538,Taramani,Ê600113,Chennai,Chennai,Tamil Nadu
539,Treaning Institute,Ê600113,Chennai,Chennai,Tamil Nadu
540,Arni Cpt,Ê601101,Tiruvallur,Tiruvallur,Tamil Nadu
541,Periapoliam,Ê601102,Tiruvallur,Tiruvallur,Tamil Nadu
542,Vengal C P T,Ê601103,Tiruvallur,Tiruvallur,Tamil Nadu
543,Kannigaipair,Ê601104,Tiruvallur,Tiruvallur,Tamil Nadu
544,Tambaram,Ê601105,Tiruvallur,Tiruvallur,Tamil Nadu
545,Vadamadurai,Ê601105,Tiruvallur,Tiruvallur,Tamil Nadu
546,Gummidipundi,Ê601201,Tiruvallur,Tiruvallur,Tamil Nadu
547,Madarpakkam,Ê601202,Tiruvallur,Tiruvallur,Tamil Nadu
548,Minjur,Ê601203,Tiruvallur,Minjur,Tamil Nadu
549,Ponneri,Ê601204,Tiruvallur,Ponneri,Tamil Nadu
550,Ponneri Public Offices,Ê601204,Tiruvallur,Ponneri,Tamil Nadu
551,Pulicat,Ê601205,Tiruvallur,Tiruvallur,Tamil Nadu
552,Kavarapettai,Ê601206,Tiruvallur,Tiruvallur,Tamil Nadu
553,Arambakkam R S,Ê601207,Tiruvallur,Tiruvallur,Tamil Nadu
554,Tirupalaivanam,Ê601208,Tiruvallur,Tiruvallur,Tamil Nadu
555,Tiruvellavoyal,Ê601209,Tiruvallur,Tiruvallur,Tamil Nadu
556,Perumbedu,Ê601210,Kancheepuram,Kancheepuram,Tamil Nadu
557,Elavur,Ê601211,Tiruvallur,Tiruvallur,Tamil Nadu
558,Iguvarpalayam,Ê601212,Tiruvallur,Tiruvallur,Tamil Nadu
559,Jothinagar,Ê601213,Tiruvallur,Tiruvallur,Tamil Nadu
560,Devampattu,Ê601214,Tiruvallur,Tiruvallur,Tamil Nadu
561,Padappai,Ê601301,Tiruvallur,Tiruvallur,Tamil Nadu
562,Gowrivakkam,Ê601302,Tiruvallur,Tiruvallur,Tamil Nadu
563,Old Pallavaram,Ê601303,Tiruvallur,Tiruvallur,Tamil Nadu
564,Manimangalam,Ê601304,Tiruvallur,Tiruvallur,Tamil Nadu
565,Tiruvallur Bazar,Ê602001,Tiruvallur,Tiruvallur,Tamil Nadu
566,Tiruvallur H O,Ê602001,Tiruvallur,Tiruvallur,Tamil Nadu
567,Tiruvallur Netaji Road,Ê602001,Tiruvallur,Tiruvallur,Tamil Nadu
568,Tiruvallur R S,Ê602001,Tiruvallur,Tiruvallur,Tamil Nadu
569,Tiruvallur Sannadhi Stree,Ê602001,Tiruvallur,Tiruvallur,Tamil Nadu
570,Kakalur Ind Estate,Ê602003,Tiruvallur,Tiruvallur,Tamil Nadu
571,Melnallathur,Ê602004,Tiruvallur,Tiruvallur,Tamil Nadu
572,Ikkadu,Ê602021,Tiruvallur,Tiruvallur,Tamil Nadu
573,Pennalurpet,Ê602022,Tiruvallur,Tiruvallur,Tamil Nadu
574,Poondi Tiruvallur,Ê602023,Tiruvallur,Tiruvallur,Tamil Nadu
575,Lakshmipuram,Ê602024,Tiruvallur,Tiruvallur,Tamil Nadu
576,Tiruninravur,Ê602024,Tiruvallur,Tiruvallur,Tamil Nadu
577,Tiruninravur R S,Ê602024,Tiruvallur,Tiruvallur,Tamil Nadu
578,Tiruninrvur,Ê602024,Tiruvallur,Tiruvallur,Tamil Nadu
579,Tirur Cpt,Ê602025,Tiruvallur,Tiruvallur,Tamil Nadu
580,Uttukottai,Ê602026,Tiruvallur,Tiruvallur,Tamil Nadu
581,Velliyur,Ê602027,Thiruvallur,Thiruvallur,Tamil Nadu
582,Palavakkam,Ê602028,Tiruvallur,Palavakkam,Tamil Nadu
583,Seethanjeri,Ê602029,Tiruvallur,Tiruvallur,Tamil Nadu
584,Polivakkam,Ê602030,Thiruvallur,Thiruvallur,Tamil Nadu
585,Kalambakkam,Ê602031,Tiruvallur,Tiruvallur,Tamil Nadu
586,Mangadu,Ê602101,Tiruvallur,Mangadu,Tamil Nadu
587,Maduravoyal,Ê602102,Tiruvallur,Maduravoyal,Tamil Nadu
588,Nazarethpettai,Ê602103,Tiruvallur,Tiruvallur,Tamil Nadu
589,Porur,Ê602104,Kancheepuram,Porur,Tamil Nadu
590,Postal Training Centre,Ê602104,Tiruvallur,Tiruvallur,Tamil Nadu
591,Pattunoolchatram,Ê602105,Tiruvallur,Tiruvallur,Tamil Nadu
592,Sriperumbudur,Ê602105,Tiruvallur,Sriperumbudur,Tamil Nadu
593,Sundekuppan,Ê602106,Tiruvallur,Tiruvallur,Tamil Nadu
594,Tirumuzhi,Ê602107,Tiruvallur,Tiruvallur,Tamil Nadu
595,Pannur,Ê602108,Tiruvallur,Tiruvallur,Tamil Nadu
596,Somangalam,Ê602109,Tiruvallur,Tiruvallur,Tamil Nadu
597,Vavalur,Ê602111,Tiruvallur,Tiruvallur,Tamil Nadu
598,Mathur Kanchipuram,Ê602112,Tiruvallur,Tiruvallur,Tamil Nadu
599,Valarpuram,Ê602113,Tiruvallur,Tiruvallur,Tamil Nadu
600,Maduramangalam,Ê602114,Tiruvallur,Tiruvallur,Tamil Nadu
601,Kandoor,Ê602115,Tiruvallur,Tiruvallur,Tamil Nadu
602,Sendamangalam Kanchipuram,Ê602116,Tiruvallur,Tiruvallur,Tamil Nadu
603,Alagesa Nagar,Ê603001,Tiruvallur,Tiruvallur,Tamil Nadu
604,Chengalpattu H O,Ê603001,Kancheepuram,Chengalpattu,Tamil Nadu
605,Chengalpattu Medical College,Ê603001,Kancheepuram,Chengalpattu,Tamil Nadu
606,Chengalpattu R S,Ê603001,Kancheepuram,Chengalpattu,Tamil Nadu
607,Melamaiyur Cpt,Ê603001,Tiruvallur,Tiruvallur,Tamil Nadu
608,Chengalpattu Bazaar,Ê603002,Kancheepuram,Kancheepuram,Tamil Nadu
609,Chengalpattu Bus Stand,Ê603002,Kancheepuram,Kancheepuram,Tamil Nadu
610,Chengalpattu Cutcherry,Ê603002,Kancheepuram,Kancheepuram,Tamil Nadu
611,Gundur Cpt,Ê603002,Tiruvallur,Tiruvallur,Tamil Nadu
612,Natham-Cpt,Ê603002,Tiruvallur,Tiruvallur,Tamil Nadu
613,Pulipakkam,Ê603011,Tiruvallur,Tiruvallur,Tamil Nadu
614,Athur Cpt,Ê603101,Tiruvallur,Tiruvallur,Tamil Nadu
615,Kalpakkam,Ê603102,Tiruvallur,Tiruvallur,Tamil Nadu
616,Pudupattinam Colony,Ê603102,Tiruvallur,Tiruvallur,Tamil Nadu
617,Rrc Kalpakkam,Ê603102,Tiruvallur,Tiruvallur,Tamil Nadu
618,Sadras,Ê603102,Tiruvallur,Tiruvallur,Tamil Nadu
619,Kilambakkam,Ê603103,Thiruvallur,Thiruvallur,Tamil Nadu
620,Mamallapuram,Ê603104,Tiruvallur,Mamallapuram,Tamil Nadu
621,Manambathi,Ê603105,Tiruvallur,Tiruvallur,Tamil Nadu
622,Orakkatupettai,Ê603106,Tiruvallur,Tiruvallur,Tamil Nadu
623,Salavakkam,Ê603107,Tiruvallur,Tiruvallur,Tamil Nadu
624,Sembakkam,Ê603108,Vellore,Sembakkam,Tamil Nadu
625,Tirukalikundaram,Ê603109,Tiruvallur,Tiruvallur,Tamil Nadu
626,Tirukalikundaram Bazar,Ê603109,Tiruvallur,Tiruvallur,Tamil Nadu
627,Tiruporur,Ê603110,Tiruvallur,Tiruvallur,Tamil Nadu
628,Vembakkam,Ê603111,Tiruvallur,Tiruvallur,Tamil Nadu
629,Kovalam,Ê603112,Tiruvallur,Tiruvallur,Tamil Nadu
630,Kuzhipanthandalam,Ê603113,Tiruvallur,Tiruvallur,Tamil Nadu
631,Nemeli,Ê603114,Tiruvallur,Tiruvallur,Tamil Nadu
632,Nelvoy,Ê603115,Tiruvallur,Tiruvallur,Tamil Nadu
633,Bukkathurai,Ê603116,Tiruvallur,Tiruvallur,Tamil Nadu
634,Thimmavaram,Ê603117,Tiruvallur,Tiruvallur,Tamil Nadu
635,Palur,Ê603118,Kancheepuram,Kancheepuram,Tamil Nadu
636,Chengalpattu,Ê603119,Tiruvallur,Tiruvallur,Tamil Nadu
637,Ozhalur,Ê603120,Tiruvallur,Tiruvallur,Tamil Nadu
638,Meyyur,Ê603121,Tiruvallur,Tiruvallur,Tamil Nadu
639,Anambakkam,Ê603122,Tiruvallur,Tiruvallur,Tamil Nadu
640,Elapakkam,Ê603201,Tiruvallur,Tiruvallur,Tamil Nadu
641,Guduvancheri,Ê603202,Tiruvallur,Tiruvallur,Tamil Nadu
642,Kattankolathur,Ê603203,Tiruvallur,Tiruvallur,Tamil Nadu
643,Singaperumal Koil,Ê603204,Tiruvallur,Tiruvallur,Tamil Nadu
644,Maraimalainagar,Ê603209,Tiruvallur,Maraimalainagar,Tamil Nadu
645,Acharapakkam,Ê603301,Tiruvallur,Acharapakkam,Tamil Nadu
646,Acharapakkam West,Ê603301,Tiruvallur,Tiruvallur,Tamil Nadu
647,Cheyur Cpt,Ê603302,Tiruvallur,Tiruvallur,Tamil Nadu
648,Karunguli,Ê603303,Cuddalore,Cuddalore,Tamil Nadu
649,Kuddapakkam,Ê603304,Tiruvallur,Tiruvallur,Tamil Nadu
650,Kuvathur,Ê603305,Tiruvallur,Tiruvallur,Tamil Nadu
651,Madurantakam,Ê603306,Tiruvallur,Tiruvallur,Tamil Nadu
652,Madurantakam East,Ê603306,Tiruvallur,Tiruvallur,Tamil Nadu
653,Senguntharpettai,Ê603306,Tiruvallur,Tiruvallur,Tamil Nadu
654,Orathi,Ê603307,Tiruvallur,Tiruvallur,Tamil Nadu
655,Padalam,Ê603308,Tiruvallur,Tiruvallur,Tamil Nadu
656,Polambakkam,Ê603309,Kancheepuram,Kancheepuram,Tamil Nadu
657,Thozhupedu,Ê603310,Tiruvallur,Tiruvallur,Tamil Nadu
658,Zamin Endathur,Ê603311,Tiruvallur,Tiruvallur,Tamil Nadu
659,Pavunjur,Ê603312,Tiruvallur,Tiruvallur,Tamil Nadu
660,Chithamur,Ê603313,Tiruvallur,Tiruvallur,Tamil Nadu
661,Vedanthangal,Ê603314,Tiruvallur,Tiruvallur,Tamil Nadu
662,Koyapakkam,Ê603315,Tiruvallur,Tiruvallur,Tamil Nadu
663,Murugambakkam,Ê603316,Tiruvallur,Tiruvallur,Tamil Nadu
664,Vilambur,Ê603317,Tiruvallur,Tiruvallur,Tamil Nadu
665,Seevadi,Ê603318,Kancheepuram,Kancheepuram,Tamil Nadu
666,Veeranakunnam,Ê603319,Tiruvallur,Tiruvallur,Tamil Nadu
667,Ananthamangalam,Ê603320,Tiruvallur,Tiruvallur,Tamil Nadu
668,Chunampet,Ê603401,Kancheepuram,Kancheepuram,Tamil Nadu
669,Kaliyampundi,Ê603402,Tiruvallur,Tiruvallur,Tamil Nadu
670,Manampathy,Ê603403,Tiruvallur,Tiruvallur,Tamil Nadu
671,Perunagar,Ê603404,Tiruvallur,Tiruvallur,Tamil Nadu
672,Ponvilianhakalathur,Ê603405,Tiruvallur,Tiruvallur,Tamil Nadu
673,Uthiramerur,Ê603406,Tiruvallur,Uthiramerur,Tamil Nadu
674,Kammalampoondi,Ê603407,Tiruvallur,Tiruvallur,Tamil Nadu
675,L Endathur,Ê603408,Tiruvallur,Tiruvallur,Tamil Nadu
676,Avarakkam,Ê604001,Vellore,Vellore,Tamil Nadu
677,Tindivanam Bazar,Ê604001,Vellore,Vellore,Tamil Nadu
678,Tindivanam H O,Ê604001,Vellore,Vellore,Tamil Nadu
679,Tindivanam West,Ê604001,Vellore,Vellore,Tamil Nadu
680,Tindivanam East,Ê604002,Vellore,Vellore,Tamil Nadu
681,Akshipakkam,Ê604101,Vellore,Vellore,Tamil Nadu
682,Kiliyanur S A,Ê604102,Vellore,Vellore,Tamil Nadu
683,Thailapuram,Ê604103,Vellore,Vellore,Tamil Nadu
684,Alampoondi,Ê604151,Vellore,Vellore,Tamil Nadu
685,Nallanpillaipetral,Ê604152,Vellore,Vellore,Tamil Nadu
686,Satyamangalam Sa,Ê604153,Vellore,Vellore,Tamil Nadu
687,Velur S A,Ê604154,Vellore,Velur ,Tamil Nadu
688,Kanakkankuppam,Ê604155,Viluppuram,Viluppuram,Tamil Nadu
689,Avalurpet,Ê604201,Viluppuram,Viluppuram,Tamil Nadu
690,Bazar,Ê604202,Vellore,Vellore,Tamil Nadu
691,Melolakkur,Ê604203,Viluppuram,Viluppuram,Tamil Nadu
692,Melmalaiyanur,Ê604204,Vellore,Vellore,Tamil Nadu
693,Minambur,Ê604205,Vellore,Vellore,Tamil Nadu
694,Vallimedupettai,Ê604207,Vellore,Vellore,Tamil Nadu
695,Valathi,Ê604208,Viluppuram,Viluppuram,Tamil Nadu
696,Illodu,Ê604210,Viluppuram,Viluppuram,Tamil Nadu
697,Modaiyur,Ê604212,Viluppuram,Viluppuram,Tamil Nadu
698,Naganur,Ê604213,Karur,Karur,Tamil Nadu
699,Brahmadesam,Ê604301,Vellore,Vellore,Tamil Nadu
700,Kutteripattu,Ê604302,Vellore,Vellore,Tamil Nadu
701,Markanam,Ê604303,Vellore,Vellore,Tamil Nadu
702,Mailam,Ê604304,Vellore,Vellore,Tamil Nadu
703,Olakkur,Ê604305,Vellore,Vellore,Tamil Nadu
704,Rettanai,Ê604306,Vellore,Vellore,Tamil Nadu
705,Saram,Ê604307,Vellore,Vellore,Tamil Nadu
706,Anukkavur,Ê604401,Vellore,Vellore,Tamil Nadu
707,Hasanamapettai,Ê604402,Tiruvallur,Tiruvallur,Tamil Nadu
708,Kilkodungalur,Ê604403,Vellore,Vellore,Tamil Nadu
709,Kilkovalavedu,Ê604404,Vellore,Vellore,Tamil Nadu
710,Marudadu,Ê604405,Cuddalore,Cuddalore,Tamil Nadu
711,Tellar,Ê604406,Vellore,Vellore,Tamil Nadu
712,Cutcherry,Ê604407,Vellore,Vellore,Tamil Nadu
713,Tiruvetipuram,Ê604407,Vellore,Vellore,Tamil Nadu
714,Vandavasi,Ê604408,Vellore,Vandavasi,Tamil Nadu
715,Vandavasi,Ê604408,Tiruvannamalai,Tiruvannamalai,Tamil Nadu
716,Vandavasi Cutcherry,Ê604408,Vellore,Vellore,Tamil Nadu
717,Vandavasi Cutcherry,Ê604408,Tiruvannamalai,Tiruvannamalai,Tamil Nadu
718,Valikadai,Ê604409,Vellore,Vellore,Tamil Nadu
719,Vembakkam,Ê604410,Vellore,Vellore,Tamil Nadu
720,Kilnarma,Ê604412,Vellore,Vellore,Tamil Nadu
721,Korakkai,Ê604413,Cuddalore,Cuddalore,Tamil Nadu
722,Ponnur,Ê604414,Vellore,Vellore,Tamil Nadu
723,Elankadu,Ê604415,Vellore,Vellore,Tamil Nadu
724,Desur,Ê604501,Vellore,Desur,Tamil Nadu
725,Pernamallur,Ê604503,Vellore,Vellore,Tamil Nadu
726,Tirumani Arni,Ê604504,Vellore,Vellore,Tamil Nadu
727,Vallam Arni,Ê604505,Vellore,Vellore,Tamil Nadu
728,Kilpennathur,Ê604601,Vellore,Kilpennathur,Tamil Nadu
729,ÊPondicherry Bazaar,Ê605001,Pondicherry,Pondicherry,Pondicherry
730,ÊPondicherry Courts,Ê605001,Pondicherry,Pondicherry,Pondicherry
731,ÊPondicherry H O,Ê605001,Pondicherry,Pondicherry,Pondicherry
732,ÊPondicherry North,Ê605001,Pondicherry,Pondicherry,Pondicherry
733,ÊPondicherry R S,Ê605001,Pondicherry,Pondicherry,Pondicherry
734,Tattanchavadi,Ê605009,Vellore,Vellore,Tamil Nadu
735,Padmininagar,Ê605012,Vellore,Vellore,Tamil Nadu
736,Olugarai,Ê605051,Vellore,Vellore,Tamil Nadu
737,Aroville,Ê605101,Vellore,Vellore,Tamil Nadu
738,Kandamangalam,Ê605102,Vellore,Vellore,Tamil Nadu
739,Koliyanur,Ê605103,Vellore,Vellore,Tamil Nadu
740,Kottakuppam,Ê605104,Vellore,Kottakuppam,Tamil Nadu
741,Mokshakulam,Ê605105,Vellore,Vellore,Tamil Nadu
742,Pallineliyanur,Ê605107,Vellore,Vellore,Tamil Nadu
743,Vanur,Ê605109,Viluppuram,Viluppuram,Tamil Nadu
744,Kariyamanickam,Ê605113,Vellore,Vellore,Tamil Nadu
745,V Mathur,Ê605118,Vellore,Vellore,Tamil Nadu
746,Anantapuram,Ê605201,Vellore,Vellore,Tamil Nadu
747,Anniyur,Ê605202,Vellore,Vellore,Tamil Nadu
748,Kanjanur,Ê605203,Vellore,Vellore,Tamil Nadu
749,Kanai,Ê605301,Vellore,Vellore,Tamil Nadu
750,Mambalapattu,Ê605302,Vellore,Vellore,Tamil Nadu
751,Kandamanadi,Ê605401,Vellore,Vellore,Tamil Nadu
752,Kedar,Ê605402,Vellore,Vellore,Tamil Nadu
753,Valudavur,Ê605502,Vellore,Vellore,Tamil Nadu
754,Mundiyambakkam,Ê605601,Vellore,Vellore,Tamil Nadu
755,Kamalanagar,Ê605602,Vellore,Vellore,Tamil Nadu
756,Maharajapuram,Ê605602,Vellore,Vellore,Tamil Nadu
757,Santhanagopalapuram,Ê605602,Vellore,Vellore,Tamil Nadu
758,V Marudur,Ê605602,Vellore,Vellore,Tamil Nadu
759,Villupuram East,Ê605602,Vellore,Vellore,Tamil Nadu
760,Villupuram H O,Ê605602,Vellore,Vellore,Tamil Nadu
761,Villupuram West,Ê605602,Vellore,Vellore,Tamil Nadu
762,Villupuram South,Ê605604,Vellore,Vellore,Tamil Nadu
763,Peria Thatchur,Ê605651,Vellore,Vellore,Tamil Nadu
764,Vikravandi,Ê605652,Vellore,Vikravandi,Tamil Nadu
765,Pombur,Ê605655,Viluppuram,Viluppuram,Tamil Nadu
766,Kandachipuram,Ê605701,Vellore,Vellore,Tamil Nadu
767,Moongilthuraipattu,Ê605702,Vellore,Vellore,Tamil Nadu
768,Ariyur,Ê605751,Vellore,Ariyur,Tamil Nadu
769,Arakandanallur,Ê605752,Vellore,Arakandanallur,Tamil Nadu
770,Kilayur S A,Ê605753,Vellore,Vellore,Tamil Nadu
771,Manalurpet,Ê605754,Vellore,Manalurpet,Tamil Nadu
772,Megaiyur,Ê605755,Vellore,Vellore,Tamil Nadu
773,Thapovanam,Ê605756,Vellore,Vellore,Tamil Nadu
774,Santhapettai,Ê605757,Vellore,Vellore,Tamil Nadu
775,Tirukkoyilur Bus Stand,Ê605757,Vellore,Vellore,Tamil Nadu
776,Tirukkoyiylur H O,Ê605757,Vellore,Vellore,Tamil Nadu
777,Tirukoyilur Bazar,Ê605757,Vellore,Vellore,Tamil Nadu
778,Virapandi S A,Ê605758,Vellore,Vellore,Tamil Nadu
779,Manampoondi,Ê605759,Vellore,Vellore,Tamil Nadu
780,Ariyalur,Ê605801,Vellore,Vellore,Tamil Nadu
